"post_id","date","username","likes_count","comments_count","caption","hashtags","engagement_rate"
538,2024-05-27,"fundacja_echo",73,8,"Ważne: Domagamy się dostępności w urzędach. #news #prawa #społeczność #PJM","#news #prawa #społeczność #PJM",1.8
55,2024-06-07,"migam_pl",844,84,"Ważne: Nasze tłumaczki są dostępne 24/7. #polskijezykmigowy #Deaf #startup #innowacje","#polskijezykmigowy #Deaf #startup #innowacje",2.58
191,2024-06-07,"fundacja_kultura_bez_barier",180,14,"Zobaczcie: Oprowadzanie w PJM po nowej wystawie. 🎨 #kultura #muzeum #PJM #polskijezykmigowy","#kultura #muzeum #PJM #polskijezykmigowy",2.16
340,2024-06-07,"iwonacichosz",795,107,"Zobaczcie: Chwila relaksu z rodziną. #polskijezykmigowy #life #actress #Deaf","#polskijezykmigowy #life #actress #Deaf",1.88
367,2024-06-18,"fundacja_kultura_bez_barier",217,23,"Ważne: Sztuka nie potrzebuje słów, by wzruszać. #Deaf #kultura #dostępność #muzeum","#Deaf #kultura #dostępność #muzeum",2.67
72,2024-06-20,"migam_pl",403,34,"Cześć! Nowa funkcja w naszej aplikacji. #PJM #innowacje #startup #polskijezykmigowy","#PJM #innowacje #startup #polskijezykmigowy",1.21
119,2024-06-23,"swiat_gluchych",185,25,"Zobaczcie: Wywiad z Ministrem o dostępności. #polskijezykmigowy #Deaf #Głusi #społeczność","#polskijezykmigowy #Deaf #Głusi #społeczność",1.5
141,2024-06-28,"migajaca_poezja",77,7,"Ważne: Teatr, który łączy światy. #sztuka #muzeum #społeczność #Deaf","#sztuka #muzeum #społeczność #Deaf",2.8
197,2024-07-02,"swiat_gluchych",487,19,"Ważne: Spotkanie społeczności w ten weekend. #ngo #PJM #polskijezykmigowy #Deaf","#ngo #PJM #polskijezykmigowy #Deaf",3.61
116,2024-07-06,"fundacja_kultura_bez_barier",226,25,"Hej! Sztuka nie potrzebuje słów, by wzruszać. #sztuka #muzeum #teatr #kultura","#sztuka #muzeum #teatr #kultura",2.79
589,2024-07-06,"pzg_zg",249,6,"Cześć! Wywiad z Ministrem o dostępności. #news #Deaf #polskijezykmigowy #Głusi","#news #Deaf #polskijezykmigowy #Głusi",3.4
300,2024-07-08,"iwonacichosz",1727,169,"Cześć! Bycie Głuchą to moja supermoc. #life #społeczność #actress #Głusi","#life #społeczność #actress #Głusi",3.95
83,2024-07-09,"fundacja_kultura_bez_barier",247,7,"Zobaczcie: Sztuka nie potrzebuje słów, by wzruszać. #sztuka #teatr #Głusi #kultura","#sztuka #teatr #Głusi #kultura",2.82
92,2024-07-14,"fundacja_echo",157,19,"Cześć! Zapraszamy na bezpłatne porady prawne. #społeczność #polskijezykmigowy #prawa #news","#społeczność #polskijezykmigowy #prawa #news",3.91
444,2024-07-14,"fundacja_echo",66,8,"Cześć! Wsparcie dla seniorów G/głuchych. #społeczność #Deaf #prawa #PJM","#społeczność #Deaf #prawa #PJM",1.64
165,2024-07-15,"pzg_zg",215,10,"Zobaczcie: Walczymy o ustawę o języku migowym! 📜 #ngo #prawa #Deaf #polskijezykmigowy","#ngo #prawa #Deaf #polskijezykmigowy",3
336,2024-07-16,"migajaca_poezja",75,8,"Hej! Oprowadzanie w PJM po nowej wystawie. 🎨 #kultura #Głusi #PJM #polskijezykmigowy","#kultura #Głusi #PJM #polskijezykmigowy",2.77
374,2024-07-16,"pzg_zg",262,8,"Hej! Wywiad z Ministrem o dostępności. #społeczność #PJM #prawa #polskijezykmigowy","#społeczność #PJM #prawa #polskijezykmigowy",3.6
399,2024-07-23,"unmute_pl",571,53,"Ważne: Warsztaty plastyczne dla dzieci niesłyszących. #muzeum #Deaf #PJM #teatr","#muzeum #Deaf #PJM #teatr",2.97
417,2024-07-23,"migam_pl",724,32,"Hej! Wdrażamy tłumacza online w kolejnym banku! 🏦 #Głusi #tech #Deaf #innowacje","#Głusi #tech #Deaf #innowacje",2.1
346,2024-07-31,"migam_pl",1553,21,"Cześć! Wideotłumacz to przyszłość obsługi klienta. #tech #PJM #biznes #polskijezykmigowy","#tech #PJM #biznes #polskijezykmigowy",4.37
93,2024-08-08,"unmute_pl",550,36,"Ważne: Teatr, który łączy światy. #sztuka #teatr #PJM #Deaf","#sztuka #teatr #PJM #Deaf",2.79
246,2024-08-16,"muzeumslaskie",270,17,"Ważne: Sztuka nie potrzebuje słów, by wzruszać. #muzeum #Głusi #dostępność #teatr","#muzeum #Głusi #dostępność #teatr",1.59
504,2024-08-17,"pzg_zg",319,26,"Cześć! Domagamy się dostępności w urzędach. #Głusi #prawa #Deaf #news","#Głusi #prawa #Deaf #news",4.6
500,2024-08-19,"iwonacichosz",1668,123,"Cześć! Chwila relaksu z rodziną. #Deaf #polskijezykmigowy #lifestyle #Głusi","#Deaf #polskijezykmigowy #lifestyle #Głusi",3.73
475,2024-08-24,"fundacja_kultura_bez_barier",261,26,"Hej! Sztuka nie potrzebuje słów, by wzruszać. #sztuka #teatr #społeczność #polskijezykmigowy","#sztuka #teatr #społeczność #polskijezykmigowy",3.19
493,2024-08-27,"fundacja_kultura_bez_barier",324,42,"Ważne: Kino dostępne z napisami i pętlą. #polskijezykmigowy #społeczność #dostępność #kultura","#polskijezykmigowy #społeczność #dostępność #kultura",4.07
296,2024-08-31,"iwonacichosz",1181,146,"Cześć! Bycie Głuchą to moja supermoc. #Deaf #PJM #społeczność #actress","#Deaf #PJM #społeczność #actress",2.76
519,2024-09-02,"fundacja_echo",136,16,"Cześć! Ważne zmiany w przepisach dla osób z niepełnosprawnością. #news #prawa #Głusi #ngo","#news #prawa #Głusi #ngo",3.38
380,2024-09-05,"pan_od_pjm",181,7,"Hej! Kino dostępne z napisami i pętlą. #muzeum #PJM #Głusi #teatr","#muzeum #PJM #Głusi #teatr",3.76
450,2024-09-05,"iwonacichosz",1795,264,"Ważne: Macierzyństwo bez słów jest piękne. #Głusi #PJM #lifestyle #Deaf","#Głusi #PJM #lifestyle #Deaf",4.29
598,2024-09-10,"unmute_pl",623,41,"Cześć! Kino dostępne z napisami i pętlą. #polskijezykmigowy #sztuka #teatr #społeczność","#polskijezykmigowy #sztuka #teatr #społeczność",3.16
90,2024-09-19,"migam_pl",1174,158,"Zobaczcie: Wideotłumacz to przyszłość obsługi klienta. #innowacje #Deaf #aplikacja #Głusi","#innowacje #Deaf #aplikacja #Głusi",3.7
401,2024-09-20,"migam_pl",1024,127,"Cześć! Technologia łamie bariery komunikacyjne. #Deaf #innowacje #startup #społeczność","#Deaf #innowacje #startup #społeczność",3.2
329,2024-09-21,"iwonacichosz",1595,166,"Cześć! Dziś nagrywamy nowy projekt! 🎬 #lifestyle #społeczność #Deaf #Głusi","#lifestyle #społeczność #Deaf #Głusi",3.67
85,2024-09-27,"muzeumslaskie",570,39,"Cześć! Sztuka nie potrzebuje słów, by wzruszać. #sztuka #polskijezykmigowy #kultura #społeczność","#sztuka #polskijezykmigowy #kultura #społeczność",3.38
139,2024-10-06,"fundacja_kultura_bez_barier",338,17,"Zobaczcie: Teatr, który łączy światy. #Deaf #społeczność #PJM #teatr","#Deaf #społeczność #PJM #teatr",3.94
469,2024-10-21,"swiat_gluchych",449,31,"Cześć! Wywiad z Ministrem o dostępności. #ngo #polskijezykmigowy #prawa #PJM","#ngo #polskijezykmigowy #prawa #PJM",3.43
122,2024-10-22,"migam_pl",1156,98,"Hej! Nasze tłumaczki są dostępne 24/7. #innowacje #społeczność #biznes #tech","#innowacje #społeczność #biznes #tech",3.48
47,2024-10-25,"muzeumslaskie",344,23,"Ważne: Oprowadzanie w PJM po nowej wystawie. 🎨 #sztuka #PJM #społeczność #muzeum","#sztuka #PJM #społeczność #muzeum",2.04
11,2024-10-26,"migam_pl",1140,34,"Hej! Nowa funkcja w naszej aplikacji. #innowacje #biznes #startup #Głusi","#innowacje #biznes #startup #Głusi",3.26
302,2024-10-31,"fundacja_kultura_bez_barier",219,17,"Hej! Kino dostępne z napisami i pętlą. #społeczność #muzeum #Głusi #sztuka","#społeczność #muzeum #Głusi #sztuka",2.62
352,2024-11-02,"swiat_gluchych",512,12,"Cześć! Walczymy o ustawę o języku migowym! 📜 #Głusi #ngo #prawa #polskijezykmigowy","#Głusi #ngo #prawa #polskijezykmigowy",3.74
244,2024-11-06,"muzeumslaskie",492,22,"Ważne: Warsztaty plastyczne dla dzieci niesłyszących. #Głusi #muzeum #Deaf #PJM","#Głusi #muzeum #Deaf #PJM",2.86
97,2024-11-08,"migam_pl",1235,81,"Cześć! Wdrażamy tłumacza online w kolejnym banku! 🏦 #tech #społeczność #Głusi #polskijezykmigowy","#tech #społeczność #Głusi #polskijezykmigowy",3.66
271,2024-11-08,"unmute_pl",327,8,"Ważne: Kino dostępne z napisami i pętlą. #Deaf #kultura #polskijezykmigowy #Głusi","#Deaf #kultura #polskijezykmigowy #Głusi",1.6
396,2024-11-08,"pzg_zg",288,25,"Hej! Relacja z demonstracji w Warszawie. #polskijezykmigowy #ngo #społeczność #PJM","#polskijezykmigowy #ngo #społeczność #PJM",4.17
481,2024-11-14,"pan_od_pjm",112,13,"Cześć! Teatr, który łączy światy. #kultura #muzeum #sztuka #polskijezykmigowy","#kultura #muzeum #sztuka #polskijezykmigowy",2.5
120,2024-11-15,"migajaca_poezja",41,2,"Cześć! Oprowadzanie w PJM po nowej wystawie. 🎨 #sztuka #polskijezykmigowy #kultura #Deaf","#sztuka #polskijezykmigowy #kultura #Deaf",1.43
127,2024-11-16,"pan_od_pjm",172,22,"Hej! Sztuka nie potrzebuje słów, by wzruszać. #społeczność #muzeum #teatr #dostępność","#społeczność #muzeum #teatr #dostępność",3.88
45,2024-11-19,"migajaca_poezja",58,1,"Hej! Warsztaty plastyczne dla dzieci niesłyszących. #PJM #polskijezykmigowy #Głusi #kultura","#PJM #polskijezykmigowy #Głusi #kultura",1.97
462,2024-11-23,"swiat_gluchych",246,8,"Ważne: Spotkanie społeczności w ten weekend. #społeczność #ngo #Głusi #news","#społeczność #ngo #Głusi #news",1.81
513,2024-11-28,"swiat_gluchych",105,5,"Ważne: Domagamy się dostępności w urzędach. #news #społeczność #Głusi #PJM","#news #społeczność #Głusi #PJM",0.79
545,2024-12-02,"pan_od_pjm",177,5,"Ważne: Teatr, który łączy światy. #Deaf #polskijezykmigowy #kultura #muzeum","#Deaf #polskijezykmigowy #kultura #muzeum",3.64
592,2024-12-09,"pzg_zg",228,10,"Cześć! Zapraszamy na bezpłatne porady prawne. #prawa #społeczność #news #PJM","#prawa #społeczność #news #PJM",3.17
99,2024-12-11,"muzeumslaskie",536,53,"Cześć! Warsztaty plastyczne dla dzieci niesłyszących. #teatr #sztuka #dostępność #Deaf","#teatr #sztuka #dostępność #Deaf",3.27
328,2024-12-23,"fundacja_echo",108,8,"Hej! Relacja z demonstracji w Warszawie. #Głusi #news #polskijezykmigowy #Deaf","#Głusi #news #polskijezykmigowy #Deaf",2.58
572,2024-12-24,"migajaca_poezja",66,3,"Hej! Warsztaty plastyczne dla dzieci niesłyszących. #muzeum #społeczność #Głusi #PJM","#muzeum #społeczność #Głusi #PJM",2.3
33,2024-12-29,"pan_od_pjm",147,22,"Ważne: Teatr, który łączy światy. #muzeum #Deaf #teatr #PJM","#muzeum #Deaf #teatr #PJM",3.38
330,2024-12-30,"fundacja_kultura_bez_barier",340,25,"Ważne: Kino dostępne z napisami i pętlą. #sztuka #Głusi #teatr #muzeum","#sztuka #Głusi #teatr #muzeum",4.06
499,2025-01-03,"swiat_gluchych",518,24,"Hej! Zapraszamy na bezpłatne porady prawne. #Deaf #news #Głusi #społeczność","#Deaf #news #Głusi #społeczność",3.87
479,2025-01-05,"pzg_zg",195,28,"Ważne: Nowe statystyki dotyczące PJM w Polsce. #Deaf #społeczność #Głusi #news","#Deaf #społeczność #Głusi #news",2.97
510,2025-01-05,"migam_pl",1105,105,"Cześć! Wdrażamy tłumacza online w kolejnym banku! 🏦 #aplikacja #startup #PJM #Deaf","#aplikacja #startup #PJM #Deaf",3.36
261,2025-01-12,"fundacja_echo",145,4,"Cześć! Wsparcie dla seniorów G/głuchych. #społeczność #prawa #PJM #news","#społeczność #prawa #PJM #news",3.31
262,2025-01-13,"fundacja_kultura_bez_barier",381,22,"Ważne: Warsztaty plastyczne dla dzieci niesłyszących. #dostępność #PJM #Głusi #sztuka","#dostępność #PJM #Głusi #sztuka",4.48
172,2025-01-17,"fundacja_kultura_bez_barier",307,12,"Hej! Teatr, który łączy światy. #dostępność #społeczność #PJM #Deaf","#dostępność #społeczność #PJM #Deaf",3.54
95,2025-01-18,"fundacja_kultura_bez_barier",211,18,"Ważne: Teatr, który łączy światy. #polskijezykmigowy #muzeum #społeczność #Głusi","#polskijezykmigowy #muzeum #społeczność #Głusi",2.54
426,2025-01-18,"migam_pl",1197,165,"Cześć! Wideotłumacz to przyszłość obsługi klienta. #Deaf #aplikacja #startup #biznes","#Deaf #aplikacja #startup #biznes",3.78
34,2025-01-21,"fundacja_kultura_bez_barier",279,21,"Zobaczcie: Oprowadzanie w PJM po nowej wystawie. 🎨 #dostępność #teatr #muzeum #PJM","#dostępność #teatr #muzeum #PJM",3.33
525,2025-01-26,"iwonacichosz",987,73,"Ważne: Relacja z czerwonego dywanu. #Głusi #lifestyle #actress #polskijezykmigowy","#Głusi #lifestyle #actress #polskijezykmigowy",2.21
600,2025-01-26,"muzeumslaskie",406,15,"Cześć! Sztuka nie potrzebuje słów, by wzruszać. #dostępność #PJM #sztuka #polskijezykmigowy","#dostępność #PJM #sztuka #polskijezykmigowy",2.34
112,2025-01-27,"migam_pl",1427,201,"Ważne: Wideotłumacz to przyszłość obsługi klienta. #startup #polskijezykmigowy #PJM #innowacje","#startup #polskijezykmigowy #PJM #innowacje",4.52
199,2025-01-29,"fundacja_echo",130,15,"Ważne: Domagamy się dostępności w urzędach. #news #PJM #polskijezykmigowy #Deaf","#news #PJM #polskijezykmigowy #Deaf",3.22
117,2025-01-31,"fundacja_echo",71,5,"Hej! Walczymy o ustawę o języku migowym! 📜 #PJM #prawa #ngo #polskijezykmigowy","#PJM #prawa #ngo #polskijezykmigowy",1.69
8,2025-02-01,"migajaca_poezja",113,3,"Hej! Teatr, który łączy światy. #polskijezykmigowy #dostępność #Deaf #muzeum","#polskijezykmigowy #dostępność #Deaf #muzeum",3.87
562,2025-02-01,"migam_pl",1302,174,"Hej! Technologia łamie bariery komunikacyjne. #tech #aplikacja #polskijezykmigowy #społeczność","#tech #aplikacja #polskijezykmigowy #społeczność",4.1
104,2025-02-04,"fundacja_echo",102,6,"Zobaczcie: Ważne zmiany w przepisach dla osób z niepełnosprawnością. #prawa #społeczność #Deaf #Głusi","#prawa #społeczność #Deaf #Głusi",2.4
161,2025-02-06,"muzeumslaskie",268,30,"Cześć! Oprowadzanie w PJM po nowej wystawie. 🎨 #Deaf #Głusi #sztuka #muzeum","#Deaf #Głusi #sztuka #muzeum",1.66
42,2025-02-16,"swiat_gluchych",327,22,"Cześć! Nowe statystyki dotyczące PJM w Polsce. #polskijezykmigowy #ngo #news #prawa","#polskijezykmigowy #ngo #news #prawa",2.49
68,2025-02-16,"pan_od_pjm",229,17,"Cześć! Kino dostępne z napisami i pętlą. #polskijezykmigowy #sztuka #muzeum #społeczność","#polskijezykmigowy #sztuka #muzeum #społeczność",4.92
236,2025-02-20,"unmute_pl",998,33,"Cześć! Kino dostępne z napisami i pętlą. #polskijezykmigowy #PJM #Głusi #społeczność","#polskijezykmigowy #PJM #Głusi #społeczność",4.91
362,2025-02-20,"pzg_zg",314,23,"Ważne: Ważne zmiany w przepisach dla osób z niepełnosprawnością. #Głusi #PJM #polskijezykmigowy #społeczność","#Głusi #PJM #polskijezykmigowy #społeczność",4.49
507,2025-02-22,"pan_od_pjm",114,12,"Ważne: Oprowadzanie w PJM po nowej wystawie. 🎨 #teatr #kultura #Głusi #sztuka","#teatr #kultura #Głusi #sztuka",2.52
178,2025-02-23,"iwonacichosz",1251,186,"Zobaczcie: Dziś nagrywamy nowy projekt! 🎬 #life #polskijezykmigowy #Deaf #actress","#life #polskijezykmigowy #Deaf #actress",2.99
363,2025-02-25,"migajaca_poezja",104,5,"Ważne: Warsztaty plastyczne dla dzieci niesłyszących. #kultura #Deaf #polskijezykmigowy #PJM","#kultura #Deaf #polskijezykmigowy #PJM",3.63
213,2025-03-13,"muzeumslaskie",462,12,"Ważne: Oprowadzanie w PJM po nowej wystawie. 🎨 #teatr #polskijezykmigowy #społeczność #muzeum","#teatr #polskijezykmigowy #społeczność #muzeum",2.63
225,2025-03-14,"pan_od_pjm",114,16,"Hej! Sztuka nie potrzebuje słów, by wzruszać. #sztuka #polskijezykmigowy #społeczność #dostępność","#sztuka #polskijezykmigowy #społeczność #dostępność",2.6
98,2025-03-16,"muzeumslaskie",680,93,"Hej! Kino dostępne z napisami i pętlą. #kultura #sztuka #społeczność #PJM","#kultura #sztuka #społeczność #PJM",4.29
145,2025-03-17,"unmute_pl",411,7,"Cześć! Warsztaty plastyczne dla dzieci niesłyszących. #sztuka #Głusi #dostępność #polskijezykmigowy","#sztuka #Głusi #dostępność #polskijezykmigowy",1.99
503,2025-03-18,"migajaca_poezja",61,5,"Zobaczcie: Sztuka nie potrzebuje słów, by wzruszać. #sztuka #teatr #Deaf #muzeum","#sztuka #teatr #Deaf #muzeum",2.2
130,2025-03-19,"migajaca_poezja",94,9,"Ważne: Warsztaty plastyczne dla dzieci niesłyszących. #społeczność #Głusi #sztuka #PJM","#społeczność #Głusi #sztuka #PJM",3.43
206,2025-03-22,"muzeumslaskie",616,8,"Zobaczcie: Warsztaty plastyczne dla dzieci niesłyszących. #Głusi #muzeum #sztuka #społeczność","#Głusi #muzeum #sztuka #społeczność",3.47
208,2025-03-29,"unmute_pl",698,39,"Hej! Oprowadzanie w PJM po nowej wystawie. 🎨 #PJM #sztuka #muzeum #polskijezykmigowy","#PJM #sztuka #muzeum #polskijezykmigowy",3.51
432,2025-03-29,"iwonacichosz",923,111,"Zobaczcie: Bycie Głuchą to moja supermoc. #actress #Deaf #Głusi #PJM","#actress #Deaf #Głusi #PJM",2.15
254,2025-03-30,"pan_od_pjm",147,14,"Zobaczcie: Warsztaty plastyczne dla dzieci niesłyszących. #kultura #społeczność #sztuka #PJM","#kultura #społeczność #sztuka #PJM",3.22
283,2025-03-30,"pan_od_pjm",180,2,"Hej! Sztuka nie potrzebuje słów, by wzruszać. #dostępność #sztuka #teatr #kultura","#dostępność #sztuka #teatr #kultura",3.64
121,2025-03-31,"fundacja_echo",204,22,"Cześć! Domagamy się dostępności w urzędach. #społeczność #ngo #Deaf #news","#społeczność #ngo #Deaf #news",5.02
249,2025-04-03,"migam_pl",976,96,"Zobaczcie: Technologia łamie bariery komunikacyjne. #aplikacja #tech #społeczność #startup","#aplikacja #tech #społeczność #startup",2.98
240,2025-04-12,"swiat_gluchych",452,46,"Cześć! Walczymy o ustawę o języku migowym! 📜 #PJM #prawa #ngo #news","#PJM #prawa #ngo #news",3.56
494,2025-04-12,"fundacja_echo",99,9,"Hej! Nowe statystyki dotyczące PJM w Polsce. #społeczność #polskijezykmigowy #Głusi #ngo","#społeczność #polskijezykmigowy #Głusi #ngo",2.4
496,2025-04-14,"fundacja_echo",97,9,"Hej! Relacja z demonstracji w Warszawie. #prawa #Głusi #polskijezykmigowy #ngo","#prawa #Głusi #polskijezykmigowy #ngo",2.36
168,2025-04-15,"migam_pl",1049,55,"Zobaczcie: Nasze tłumaczki są dostępne 24/7. #aplikacja #PJM #biznes #Głusi","#aplikacja #PJM #biznes #Głusi",3.07
203,2025-04-20,"fundacja_echo",96,1,"Hej! Sukces polskiej reprezentacji niesłyszących w sporcie! #polskijezykmigowy #ngo #Deaf #społeczność","#polskijezykmigowy #ngo #Deaf #społeczność",2.16
282,2025-04-23,"iwonacichosz",1070,60,"Cześć! Macierzyństwo bez słów jest piękne. #life #actress #polskijezykmigowy #lifestyle","#life #actress #polskijezykmigowy #lifestyle",2.35
343,2025-04-28,"muzeumslaskie",598,46,"Cześć! Sztuka nie potrzebuje słów, by wzruszać. #kultura #społeczność #teatr #polskijezykmigowy","#kultura #społeczność #teatr #polskijezykmigowy",3.58
421,2025-04-29,"unmute_pl",794,46,"Hej! Sztuka nie potrzebuje słów, by wzruszać. #polskijezykmigowy #Deaf #PJM #społeczność","#polskijezykmigowy #Deaf #PJM #społeczność",4
489,2025-05-12,"muzeumslaskie",519,43,"Cześć! Teatr, który łączy światy. #Deaf #Głusi #muzeum #dostępność","#Deaf #Głusi #muzeum #dostępność",3.12
188,2025-05-16,"migajaca_poezja",92,9,"Ważne: Teatr, który łączy światy. #społeczność #kultura #muzeum #sztuka","#społeczność #kultura #muzeum #sztuka",3.37
44,2025-05-17,"swiat_gluchych",444,29,"Hej! Sukces polskiej reprezentacji niesłyszących w sporcie! #news #polskijezykmigowy #społeczność #Głusi","#news #polskijezykmigowy #społeczność #Głusi",3.38
82,2025-05-17,"pan_od_pjm",54,5,"Cześć! Kino dostępne z napisami i pętlą. #polskijezykmigowy #sztuka #kultura #muzeum","#polskijezykmigowy #sztuka #kultura #muzeum",1.18
91,2025-05-19,"pzg_zg",234,26,"Zobaczcie: Spotkanie społeczności w ten weekend. #news #Głusi #polskijezykmigowy #PJM","#news #Głusi #polskijezykmigowy #PJM",3.47
409,2025-05-19,"fundacja_kultura_bez_barier",404,42,"Cześć! Sztuka nie potrzebuje słów, by wzruszać. #PJM #teatr #dostępność #kultura","#PJM #teatr #dostępność #kultura",4.96
39,2025-05-21,"migajaca_poezja",98,1,"Cześć! Kino dostępne z napisami i pętlą. #muzeum #PJM #dostępność #Deaf","#muzeum #PJM #dostępność #Deaf",3.3
125,2025-05-23,"pan_od_pjm",117,5,"Cześć! Warsztaty plastyczne dla dzieci niesłyszących. #PJM #muzeum #sztuka #Głusi","#PJM #muzeum #sztuka #Głusi",2.44
219,2025-06-05,"migajaca_poezja",118,12,"Zobaczcie: Warsztaty plastyczne dla dzieci niesłyszących. #kultura #teatr #Deaf #polskijezykmigowy","#kultura #teatr #Deaf #polskijezykmigowy",4.33
258,2025-06-05,"migam_pl",1045,30,"Cześć! Nasze tłumaczki są dostępne 24/7. #Głusi #społeczność #PJM #Deaf","#Głusi #społeczność #PJM #Deaf",2.99
226,2025-06-18,"swiat_gluchych",478,49,"Zobaczcie: Relacja z demonstracji w Warszawie. #polskijezykmigowy #prawa #ngo #news","#polskijezykmigowy #prawa #ngo #news",3.76
109,2025-06-21,"migajaca_poezja",86,11,"Hej! Sztuka nie potrzebuje słów, by wzruszać. #teatr #Deaf #dostępność #sztuka","#teatr #Deaf #dostępność #sztuka",3.23
132,2025-07-10,"fundacja_kultura_bez_barier",221,12,"Zobaczcie: Kino dostępne z napisami i pętlą. #Głusi #sztuka #muzeum #Deaf","#Głusi #sztuka #muzeum #Deaf",2.59
292,2025-07-22,"migajaca_poezja",102,4,"Zobaczcie: Kino dostępne z napisami i pętlą. #kultura #teatr #muzeum #Głusi","#kultura #teatr #muzeum #Głusi",3.53
303,2025-07-26,"muzeumslaskie",498,63,"Hej! Sztuka nie potrzebuje słów, by wzruszać. #Deaf #społeczność #kultura #sztuka","#Deaf #społeczność #kultura #sztuka",3.12
123,2025-07-30,"migam_pl",660,82,"Cześć! Wideotłumacz to przyszłość obsługi klienta. #Deaf #startup #aplikacja #społeczność","#Deaf #startup #aplikacja #społeczność",2.06
350,2025-07-31,"unmute_pl",994,63,"Cześć! Teatr, który łączy światy. #muzeum #PJM #dostępność #społeczność","#muzeum #PJM #dostępność #społeczność",5.03
445,2025-07-31,"swiat_gluchych",446,36,"Cześć! Nowe statystyki dotyczące PJM w Polsce. #polskijezykmigowy #ngo #prawa #społeczność","#polskijezykmigowy #ngo #prawa #społeczność",3.44
476,2025-08-05,"muzeumslaskie",627,55,"Cześć! Teatr, który łączy światy. #Deaf #muzeum #kultura #teatr","#Deaf #muzeum #kultura #teatr",3.79
575,2025-08-10,"fundacja_kultura_bez_barier",258,33,"Zobaczcie: Sztuka nie potrzebuje słów, by wzruszać. #dostępność #kultura #muzeum #Deaf","#dostępność #kultura #muzeum #Deaf",3.23
339,2025-08-12,"fundacja_echo",191,14,"Cześć! Relacja z demonstracji w Warszawie. #polskijezykmigowy #Głusi #PJM #news","#polskijezykmigowy #Głusi #PJM #news",4.56
554,2025-08-13,"muzeumslaskie",697,48,"Zobaczcie: Kino dostępne z napisami i pętlą. #teatr #PJM #muzeum #polskijezykmigowy","#teatr #PJM #muzeum #polskijezykmigowy",4.14
162,2025-08-18,"pzg_zg",93,6,"Zobaczcie: Nowe statystyki dotyczące PJM w Polsce. #polskijezykmigowy #społeczność #PJM #news","#polskijezykmigowy #społeczność #PJM #news",1.32
541,2025-08-26,"pan_od_pjm",95,9,"Ważne: Sztuka nie potrzebuje słów, by wzruszać. #Deaf #kultura #dostępność #teatr","#Deaf #kultura #dostępność #teatr",2.08
22,2025-08-28,"migajaca_poezja",81,10,"Zobaczcie: Teatr, który łączy światy. #muzeum #społeczność #teatr #PJM","#muzeum #społeczność #teatr #PJM",3.03
159,2025-09-04,"unmute_pl",727,66,"Hej! Warsztaty plastyczne dla dzieci niesłyszących. #społeczność #kultura #polskijezykmigowy #Głusi","#społeczność #kultura #polskijezykmigowy #Głusi",3.78
214,2025-09-04,"migam_pl",550,78,"Zobaczcie: Nowa funkcja w naszej aplikacji. #Deaf #aplikacja #Głusi #społeczność","#Deaf #aplikacja #Głusi #społeczność",1.74
229,2025-09-06,"migam_pl",935,81,"Zobaczcie: Technologia łamie bariery komunikacyjne. #polskijezykmigowy #społeczność #tech #aplikacja","#polskijezykmigowy #społeczność #tech #aplikacja",2.82
149,2025-09-12,"fundacja_kultura_bez_barier",250,25,"Zobaczcie: Oprowadzanie w PJM po nowej wystawie. 🎨 #muzeum #sztuka #PJM #teatr","#muzeum #sztuka #PJM #teatr",3.06
198,2025-09-14,"fundacja_kultura_bez_barier",379,47,"Cześć! Teatr, który łączy światy. #teatr #Deaf #sztuka #polskijezykmigowy","#teatr #Deaf #sztuka #polskijezykmigowy",4.73
179,2025-09-21,"muzeumslaskie",436,42,"Hej! Sztuka nie potrzebuje słów, by wzruszać. #Deaf #kultura #społeczność #muzeum","#Deaf #kultura #społeczność #muzeum",2.66
365,2025-09-23,"fundacja_kultura_bez_barier",288,42,"Ważne: Teatr, który łączy światy. #muzeum #sztuka #kultura #Głusi","#muzeum #sztuka #kultura #Głusi",3.67
392,2025-09-24,"iwonacichosz",1586,28,"Cześć! Dziś nagrywamy nowy projekt! 🎬 #Głusi #lifestyle #społeczność #polskijezykmigowy","#Głusi #lifestyle #społeczność #polskijezykmigowy",3.36
581,2025-09-24,"pzg_zg",171,21,"Cześć! Wywiad z Ministrem o dostępności. #PJM #Głusi #news #społeczność","#PJM #Głusi #news #społeczność",2.56
201,2025-09-25,"migam_pl",1060,130,"Hej! Wdrażamy tłumacza online w kolejnym banku! 🏦 #biznes #innowacje #polskijezykmigowy #Głusi","#biznes #innowacje #polskijezykmigowy #Głusi",3.31
472,2025-10-08,"pan_od_pjm",149,20,"Cześć! Teatr, który łączy światy. #polskijezykmigowy #dostępność #PJM #kultura","#polskijezykmigowy #dostępność #PJM #kultura",3.38
451,2025-10-09,"unmute_pl",57,7,"Zobaczcie: Kino dostępne z napisami i pętlą. #muzeum #Głusi #kultura #polskijezykmigowy","#muzeum #Głusi #kultura #polskijezykmigowy",0.3
105,2025-10-11,"iwonacichosz",2138,123,"Zobaczcie: Relacja z czerwonego dywanu. #polskijezykmigowy #actress #PJM #Deaf","#polskijezykmigowy #actress #PJM #Deaf",4.71
414,2025-10-12,"fundacja_echo",98,6,"Cześć! Domagamy się dostępności w urzędach. #news #Deaf #ngo #polskijezykmigowy","#news #Deaf #ngo #polskijezykmigowy",2.31
